date,r_log_BRVM,VaRGARCH_N,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2018-06-08,-0.04149282003237,1.029201001670432,1.0955853058373275,1.3207965064043543,1.0265779397579988,1.2265292623134787,1.2209633447138855,1.2209633447138855
2018-06-12,0.7122046324283801,0.9800321487322706,0.9816045566989531,1.163922320396128,0.9787661547943457,1.1602009930274622,1.1662447676129746,1.1662447676129746
2018-06-13,0.28803311718188,0.9473821439774046,0.9007935331727199,1.0567427742996538,0.9472212834831751,1.1178850230800619,1.1353056215065598,1.1353056215065598
2018-06-15,0.09126586377769,1.0562997239107133,1.0371238030380372,1.2567870394781673,1.074480455512024,1.2871733979041706,1.2775738131169454,1.2775738131169454
2018-06-18,-0.23289276914670998,1.0191672970973518,1.0081728453553533,1.2121552181984017,1.033776575689751,1.2292985107192083,1.2232622161477475,1.2232622161477475
2018-06-19,0.59258082056009,0.9746439753439932,0.9325885015485932,1.1098921535677324,0.9849224354280018,1.1659853061305723,1.1704407702875672,1.1704407702875672
2018-06-20,0.05906540529291,0.9591416540243748,0.9170419639681902,1.091990014890335,0.9647324910622559,1.141305639803607,1.1538621452575497,1.1538621452575497
2018-06-21,-0.82094778314219,1.0254560504587429,1.0111986976323601,1.2261131760665467,1.0415901042053968,1.243637255205967,1.2346821466803746,1.2346821466803746
2018-06-22,0.19672887506943,0.9790186759925988,0.9266460780550972,1.1040044934870976,0.9901100936410535,1.172371253589637,1.1836335383523875,1.1836335383523875
2018-06-25,-0.56376911094913,1.1167682141324162,1.0971960565464594,1.3506589876405006,1.100842239703451,1.3393396818333878,1.3513462769482458,1.3513462769482458
2018-06-26,0.41740307832413004,1.0493502769675975,1.0280575015736453,1.2457563018178057,1.03952175660867,1.2483136600601177,1.2623773349852478,1.2623773349852478
2018-06-27,0.21033386812434,1.0719813667163196,1.084610026046303,1.3280673230848448,1.055051714631982,1.2743827000879195,1.2797631468983026,1.2797631468983026
2018-06-28,0.51481924225218,1.053302951310014,1.0816745986291119,1.3177040773662567,1.04828287928235,1.2588821166263524,1.2499591902526328,1.2499591902526328
2018-06-29,0.58449227363834,1.0091280396701607,1.0212489803766738,1.2288904415623974,1.0072564149798324,1.2006541931373114,1.2023274534210704,1.2023274534210704
2018-07-02,-0.8347369614101701,1.0356847179596742,1.063481041130679,1.2859110160801586,1.044477374515172,1.2476992316420223,1.2303794630775213,1.2303794630775213
2018-07-03,0.71720688730799,1.0706268698878654,1.114781868765604,1.3536578533186872,1.0885180335593923,1.3028717478113065,1.2661314475262715,1.2661314475262715
2018-07-04,-0.28535859019587,1.1737271505516287,1.2303947688868415,1.5119134238782086,1.160562157858802,1.409210760074868,1.3889378636158565,1.3889378636158565
2018-07-05,-0.45007236204022,1.1952005266929966,1.272050691271488,1.557004851306605,1.2041184882727396,1.4528952615983912,1.3986845760230329,1.3986845760230329
2018-07-06,-0.3057478366941,1.1137314514770842,1.18175868314451,1.425968734077361,1.1171023475755786,1.3320482900144635,1.2971618786069674,1.2971618786069674
2018-07-09,-0.45808600489659995,1.0875827273460716,1.1618159344873449,1.3989673456752199,1.0829260637552245,1.2894668228537667,1.2621947409425898,1.2621947409425898
2018-07-10,-0.004591473634272853,1.044093907951603,1.1073062616639846,1.3278799229812839,1.038520774081091,1.2332958589219558,1.2211371609136974,1.2211371609136974
2018-07-11,-0.32653465673132,1.040824128275388,1.1060648564203495,1.327797685009544,1.0304257391922296,1.225605587582216,1.2167361316533545,1.2167361316533545
2018-07-12,-0.50801383905905,0.9891993305952035,0.9886178064224947,1.1697866363026794,0.9824348382698811,1.1609999821495194,1.1794579695401226,1.1794579695401226
2018-07-13,0.01851851857145,0.9809036794400482,0.9831246468513798,1.169292251887264,0.9734318856923192,1.1525159916284078,1.1706075038695178,1.1706075038695178
2018-07-16,0.22657397619634,1.0135797220762075,1.032030131389158,1.2408811743227632,1.0003381889224028,1.1943400046875838,1.2045548424848331,1.2045548424848331
2018-07-17,-0.11553482349005,0.9700637920193095,0.9347715893792223,1.109584324795816,0.9613799849363656,1.1410759348644224,1.1670870820379635,1.1670870820379635
2018-07-18,0.19863732134742002,0.9554790384406304,0.9158260731176225,1.083203568796251,0.9518207258147575,1.1271017534016095,1.1560711675185913,1.1560711675185913
2018-07-19,-0.59245718308568,0.9351075787194891,0.8695753486222932,1.0224632909792586,0.9330811103993908,1.1004171311757402,1.1424409738947299,1.1424409738947299
2018-07-20,-0.65671738781567,0.9283117828551427,0.8570992579829464,1.0067112306284247,0.9287445215025806,1.0948761690056263,1.1337621507184852,1.1337621507184852
2018-07-23,-0.71752130943041,1.0040272084195478,0.9625318883472475,1.1637367112510146,0.9916916864734283,1.1887958031299977,1.2134611147217007,1.2134611147217007
2018-07-24,0.1692923047165,1.0697056339564173,1.0606511140630301,1.2993758788108996,1.047379044382183,1.2663290666195086,1.2783393394920024,1.2783393394920024
