date,r_log_F,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2018-04-12,-0.4393002018828837,2.1849085832195514,2.616811689539567,2.157081093805313,2.607081359357552,2.162929838977967,2.592486695001311,2.1897398918086317,2.624305915082036
2018-04-13,0.3088989031010105,2.113746010665508,2.5441541621946873,1.97902967129793,2.434117927094593,2.0967475541820257,2.526360073938642,2.1245743667094485,2.559345470973272
2018-04-16,-1.0733555643108552,2.1070328678979746,2.5329906559056083,1.9967374004507537,2.4311077879842795,2.0856223449133493,2.511467006015999,2.1145257969870963,2.5437881828437683
2018-04-17,-0.1680067597871729,2.074335505886431,2.49768576139768,1.9306528594587922,2.3618276887599667,2.056574696277602,2.4819380818028414,2.0830866422581944,2.5099894036979347
2018-04-18,-0.2164242758917904,2.301808061691258,2.7043085458559477,2.2400115966844654,2.6251893716134527,2.241338686392477,2.640791670863185,2.3051759246006127,2.711746635543768
2018-04-19,-0.7975873097240241,2.198959312214933,2.6085895263236814,2.08537435156553,2.476340080013737,2.153725078512563,2.559955219138107,2.206484927049329,2.621000114272611
2018-04-20,1.0500368036577816,2.128094531302141,2.5439002733969622,1.9863819226177168,2.3782613780369886,2.0924623770293986,2.5053625661039187,2.135740246851676,2.554791203003291
2018-04-23,-0.4452206379670314,2.212414999115523,2.6183217442114404,2.1424256476758874,2.5120749418781516,2.1585936346879087,2.5602802673956124,2.215430267992474,2.624089537254926
2018-04-24,0.5772021797122191,2.3571682200731208,2.7621758606829623,2.3446641827927617,2.707782498826979,2.3342666779979564,2.743111949131775,2.356984565404036,2.7639048661278256
2018-04-25,1.4285957247476433,2.2706529974764695,2.678225814056962,2.265170009663163,2.6334757535578426,2.2475132357629226,2.6561394005650816,2.2711858240668037,2.680445883955654
2018-04-26,-0.1656217106380137,2.230368777986086,2.6414720266180227,2.2343881806628176,2.6152676142637152,2.217034155063719,2.6301850007026153,2.2306165662989756,2.6427045042049846
2018-04-27,0.4371204313845951,2.5509948797316726,2.961643837904015,2.586731643813092,2.9587311024205314,2.5688132065703786,2.990858433373632,2.5502349027750046,2.961510132363965
2018-04-30,2.0188561278528065,2.372744880704739,2.7880301332595465,2.3477284196012786,2.73422062199492,2.39597605349923,2.8174039629797885,2.3730096337335223,2.7887402400674475
2018-05-02,0.2307870860502211,2.271603384706593,2.687927644533905,2.2409084024130235,2.6393146609308253,2.297032941495705,2.7184263876361325,2.2708668788717263,2.686380569572731
2018-05-03,-0.79847672972906,2.910625182673154,3.2954188864517713,2.860458872414765,3.191502852450272,2.9832882962770952,3.3877107578822674,2.90845413187379,3.292305929588479
2018-05-04,-1.900127540757392,2.660016737589341,3.065332145363996,2.56458532948757,2.946640137000482,2.7399655980677635,3.158689105348234,2.6555243439643177,3.058662259959012
2018-05-07,0.1419950540321631,2.5859792835961875,2.9891015858780787,2.581992027719711,2.9580546044833724,2.6326092076158267,3.044948600260567,2.5839002548186882,2.985417326223464
2018-05-08,-1.2254034725101437,3.0556194686881195,3.4392191794867735,3.0904100047249936,3.4250588588080055,2.9385185708429353,3.313096824024913,3.0555166422824613,3.438528937322915
2018-05-09,-1.2527265728394097,2.7629610313522575,3.175793442590137,2.704207790006529,3.106970629020009,2.6934617760949258,3.0936895046284243,2.7602120146365765,3.1726268382851193
